"Town","FIPS","Year","Allegation Type","Report Status","Measure Type","Variable","Value"
"Ansonia","0900901220",2015,"All","Substantiated","Number","Child Abuse and Neglect",142
"Ansonia","0900901220",2015,"All","Substantiated","Rate","Child Abuse and Neglect",23.13
"Ansonia","0900901220",2015,"At Risk","Alleged","Number","Child Abuse and Neglect",-9999
"Ansonia","0900901220",2015,"At Risk","Substantiated","Number","Child Abuse and Neglect",-9999
"Ansonia","0900901220",2015,"At Risk","Substantiated","Rate","Child Abuse and Neglect",-9999
"Ansonia","0900901220",2015,"Educational Neglect","Alleged","Number","Child Abuse and Neglect",33
"Ansonia","0900901220",2015,"Educational Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Ansonia","0900901220",2015,"Educational Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Ansonia","0900901220",2015,"Emotional Neglect","Alleged","Number","Child Abuse and Neglect",116
"Ansonia","0900901220",2015,"Emotional Neglect","Substantiated","Number","Child Abuse and Neglect",26
"Ansonia","0900901220",2015,"Emotional Neglect","Substantiated","Rate","Child Abuse and Neglect",22.41
"Ansonia","0900901220",2015,"High Risk Newborn","Alleged","Number","Child Abuse and Neglect",-9999
"Ansonia","0900901220",2015,"High Risk Newborn","Substantiated","Number","Child Abuse and Neglect",-9999
"Ansonia","0900901220",2015,"High Risk Newborn","Substantiated","Rate","Child Abuse and Neglect",-9999
"Ansonia","0900901220",2015,"Medical Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Ansonia","0900901220",2015,"Medical Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Ansonia","0900901220",2015,"Medical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Ansonia","0900901220",2015,"Physical Abuse","Alleged","Number","Child Abuse and Neglect",52
"Ansonia","0900901220",2015,"Physical Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Ansonia","0900901220",2015,"Physical Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Ansonia","0900901220",2015,"Physical Neglect","Alleged","Number","Child Abuse and Neglect",368
"Ansonia","0900901220",2015,"Physical Neglect","Substantiated","Number","Child Abuse and Neglect",99
"Ansonia","0900901220",2015,"Physical Neglect","Substantiated","Rate","Child Abuse and Neglect",26.9
"Ansonia","0900901220",2015,"Sexual Abuse","Alleged","Number","Child Abuse and Neglect",16
"Ansonia","0900901220",2015,"Sexual Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Ansonia","0900901220",2015,"Sexual Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Ansonia","0900901220",2016,"All","Alleged","Number","Child Abuse and Neglect",652
"Ansonia","0900901220",2016,"All","Substantiated","Number","Child Abuse and Neglect",140
"Ansonia","0900901220",2016,"All","Substantiated","Rate","Child Abuse and Neglect",21.47
"Ansonia","0900901220",2016,"At Risk","Alleged","Number","Child Abuse and Neglect",-9999
"Ansonia","0900901220",2016,"At Risk","Substantiated","Number","Child Abuse and Neglect",-9999
"Ansonia","0900901220",2016,"At Risk","Substantiated","Rate","Child Abuse and Neglect",-9999
"Ansonia","0900901220",2016,"Educational Neglect","Alleged","Number","Child Abuse and Neglect",18
"Ansonia","0900901220",2016,"Educational Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Ansonia","0900901220",2016,"Educational Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Ansonia","0900901220",2016,"Emotional Neglect","Alleged","Number","Child Abuse and Neglect",111
"Ansonia","0900901220",2016,"Emotional Neglect","Substantiated","Number","Child Abuse and Neglect",25
"Ansonia","0900901220",2016,"Emotional Neglect","Substantiated","Rate","Child Abuse and Neglect",22.52
"Ansonia","0900901220",2016,"High Risk Newborn","Alleged","Number","Child Abuse and Neglect",-9999
"Ansonia","0900901220",2016,"High Risk Newborn","Substantiated","Number","Child Abuse and Neglect",-9999
"Ansonia","0900901220",2016,"High Risk Newborn","Substantiated","Rate","Child Abuse and Neglect",-9999
"Ansonia","0900901220",2016,"Medical Neglect","Alleged","Number","Child Abuse and Neglect",15
"Ansonia","0900901220",2016,"Medical Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Ansonia","0900901220",2016,"Medical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Ansonia","0900901220",2016,"Physical Abuse","Alleged","Number","Child Abuse and Neglect",61
"Ansonia","0900901220",2016,"Physical Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Ansonia","0900901220",2016,"Physical Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Ansonia","0900901220",2016,"Physical Neglect","Alleged","Number","Child Abuse and Neglect",417
"Ansonia","0900901220",2016,"Physical Neglect","Substantiated","Number","Child Abuse and Neglect",99
"Ansonia","0900901220",2016,"Physical Neglect","Substantiated","Rate","Child Abuse and Neglect",23.74
"Ansonia","0900901220",2016,"Sexual Abuse","Alleged","Number","Child Abuse and Neglect",13
"Ansonia","0900901220",2016,"Sexual Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Ansonia","0900901220",2016,"Sexual Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Ansonia","0900901220",2017,"All","Alleged","Number","Child Abuse and Neglect",612
"Ansonia","0900901220",2017,"All","Substantiated","Number","Child Abuse and Neglect",181
"Ansonia","0900901220",2017,"All","Substantiated","Rate","Child Abuse and Neglect",29.58
"Ansonia","0900901220",2017,"At Risk","Alleged","Number","Child Abuse and Neglect",-9999
"Ansonia","0900901220",2017,"At Risk","Substantiated","Number","Child Abuse and Neglect",-9999
"Ansonia","0900901220",2017,"At Risk","Substantiated","Rate","Child Abuse and Neglect",-9999
"Ansonia","0900901220",2017,"Educational Neglect","Alleged","Number","Child Abuse and Neglect",28
"Ansonia","0900901220",2017,"Educational Neglect","Substantiated","Number","Child Abuse and Neglect",13
"Ansonia","0900901220",2017,"Educational Neglect","Substantiated","Rate","Child Abuse and Neglect",46.43
"Ansonia","0900901220",2017,"Emotional Neglect","Alleged","Number","Child Abuse and Neglect",101
"Ansonia","0900901220",2017,"Emotional Neglect","Substantiated","Number","Child Abuse and Neglect",36
"Ansonia","0900901220",2017,"Emotional Neglect","Substantiated","Rate","Child Abuse and Neglect",35.64
"Ansonia","0900901220",2017,"High Risk Newborn","Alleged","Number","Child Abuse and Neglect",-9999
"Ansonia","0900901220",2017,"High Risk Newborn","Substantiated","Number","Child Abuse and Neglect",-9999
"Ansonia","0900901220",2017,"High Risk Newborn","Substantiated","Rate","Child Abuse and Neglect",-9999
"Ansonia","0900901220",2017,"Medical Neglect","Alleged","Number","Child Abuse and Neglect",15
"Ansonia","0900901220",2017,"Medical Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Ansonia","0900901220",2017,"Medical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Ansonia","0900901220",2017,"Physical Abuse","Alleged","Number","Child Abuse and Neglect",67
"Ansonia","0900901220",2017,"Physical Abuse","Substantiated","Number","Child Abuse and Neglect",15
"Ansonia","0900901220",2017,"Physical Abuse","Substantiated","Rate","Child Abuse and Neglect",22.39
"Ansonia","0900901220",2017,"Physical Neglect","Alleged","Number","Child Abuse and Neglect",365
"Ansonia","0900901220",2017,"Physical Neglect","Substantiated","Number","Child Abuse and Neglect",106
"Ansonia","0900901220",2017,"Physical Neglect","Substantiated","Rate","Child Abuse and Neglect",29.04
"Ansonia","0900901220",2017,"Sexual Abuse","Alleged","Number","Child Abuse and Neglect",11
"Ansonia","0900901220",2017,"Sexual Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Ansonia","0900901220",2017,"Sexual Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Ashford","0901501430",2011,"All","Alleged","Number","Child Abuse and Neglect",199
"Ashford","0901501430",2011,"All","Substantiated","Number","Child Abuse and Neglect",77
"Ashford","0901501430",2011,"All","Substantiated","Rate","Child Abuse and Neglect",38.69
"Ashford","0901501430",2011,"At Risk","Alleged","Number","Child Abuse and Neglect",-9999
"Ashford","0901501430",2011,"At Risk","Substantiated","Number","Child Abuse and Neglect",-9999
"Ashford","0901501430",2011,"At Risk","Substantiated","Rate","Child Abuse and Neglect",-9999
"Ashford","0901501430",2011,"Educational Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Ashford","0901501430",2011,"Educational Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Ashford","0901501430",2011,"Educational Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Ashford","0901501430",2011,"Emotional Neglect","Alleged","Number","Child Abuse and Neglect",61
"Ashford","0901501430",2011,"Emotional Neglect","Substantiated","Number","Child Abuse and Neglect",36
"Ashford","0901501430",2011,"Emotional Neglect","Substantiated","Rate","Child Abuse and Neglect",59.02
"Ashford","0901501430",2011,"High Risk Newborn","Alleged","Number","Child Abuse and Neglect",-9999
"Ashford","0901501430",2011,"High Risk Newborn","Substantiated","Number","Child Abuse and Neglect",-9999
"Ashford","0901501430",2011,"High Risk Newborn","Substantiated","Rate","Child Abuse and Neglect",-9999
"Ashford","0901501430",2011,"Medical Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Ashford","0901501430",2011,"Medical Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Ashford","0901501430",2011,"Medical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Ashford","0901501430",2011,"Physical Abuse","Alleged","Number","Child Abuse and Neglect",-9999
"Ashford","0901501430",2011,"Physical Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Ashford","0901501430",2011,"Physical Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Ashford","0901501430",2011,"Physical Neglect","Alleged","Number","Child Abuse and Neglect",118
"Ashford","0901501430",2011,"Physical Neglect","Substantiated","Number","Child Abuse and Neglect",39
"Ashford","0901501430",2011,"Physical Neglect","Substantiated","Rate","Child Abuse and Neglect",33.05
"Ashford","0901501430",2011,"Sexual Abuse","Alleged","Number","Child Abuse and Neglect",-9999
"Ashford","0901501430",2011,"Sexual Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Ashford","0901501430",2011,"Sexual Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Ashford","0901501430",2012,"All","Alleged","Number","Child Abuse and Neglect",61
"Ashford","0901501430",2012,"All","Substantiated","Number","Child Abuse and Neglect",-9999
"Ashford","0901501430",2012,"All","Substantiated","Rate","Child Abuse and Neglect",-9999
"Ashford","0901501430",2012,"At Risk","Alleged","Number","Child Abuse and Neglect",-9999
"Ashford","0901501430",2012,"At Risk","Substantiated","Number","Child Abuse and Neglect",-9999
"Ashford","0901501430",2012,"At Risk","Substantiated","Rate","Child Abuse and Neglect",-9999
"Ashford","0901501430",2012,"Educational Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Ashford","0901501430",2012,"Educational Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Ashford","0901501430",2012,"Educational Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Ashford","0901501430",2012,"Emotional Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Ashford","0901501430",2012,"Emotional Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Ashford","0901501430",2012,"Emotional Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Ashford","0901501430",2012,"High Risk Newborn","Alleged","Number","Child Abuse and Neglect",-9999
"Ashford","0901501430",2012,"High Risk Newborn","Substantiated","Number","Child Abuse and Neglect",-9999
"Ashford","0901501430",2012,"High Risk Newborn","Substantiated","Rate","Child Abuse and Neglect",-9999
"Ashford","0901501430",2012,"Medical Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Ashford","0901501430",2012,"Medical Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Ashford","0901501430",2012,"Medical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Ashford","0901501430",2012,"Physical Abuse","Alleged","Number","Child Abuse and Neglect",-9999
"Ashford","0901501430",2012,"Physical Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Ashford","0901501430",2012,"Physical Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Ashford","0901501430",2012,"Physical Neglect","Alleged","Number","Child Abuse and Neglect",50
"Ashford","0901501430",2012,"Physical Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Ashford","0901501430",2012,"Physical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Ashford","0901501430",2012,"Sexual Abuse","Alleged","Number","Child Abuse and Neglect",-9999
"Ashford","0901501430",2012,"Sexual Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Ashford","0901501430",2012,"Sexual Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Ashford","0901501430",2013,"All","Alleged","Number","Child Abuse and Neglect",119
"Ashford","0901501430",2013,"All","Substantiated","Number","Child Abuse and Neglect",29
"Ashford","0901501430",2013,"All","Substantiated","Rate","Child Abuse and Neglect",24.37
"Ashford","0901501430",2013,"At Risk","Alleged","Number","Child Abuse and Neglect",-9999
"Ashford","0901501430",2013,"At Risk","Substantiated","Number","Child Abuse and Neglect",-9999
"Ashford","0901501430",2013,"At Risk","Substantiated","Rate","Child Abuse and Neglect",-9999
"Ashford","0901501430",2013,"Educational Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Ashford","0901501430",2013,"Educational Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Ashford","0901501430",2013,"Educational Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Ashford","0901501430",2013,"Emotional Neglect","Alleged","Number","Child Abuse and Neglect",39
"Ashford","0901501430",2013,"Emotional Neglect","Substantiated","Number","Child Abuse and Neglect",12
"Ashford","0901501430",2013,"Emotional Neglect","Substantiated","Rate","Child Abuse and Neglect",30.77
"Ashford","0901501430",2013,"High Risk Newborn","Alleged","Number","Child Abuse and Neglect",-9999
"Ashford","0901501430",2013,"High Risk Newborn","Substantiated","Number","Child Abuse and Neglect",-9999
"Ashford","0901501430",2013,"High Risk Newborn","Substantiated","Rate","Child Abuse and Neglect",-9999
"Ashford","0901501430",2013,"Medical Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Ashford","0901501430",2013,"Medical Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Ashford","0901501430",2013,"Medical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Ashford","0901501430",2013,"Physical Abuse","Alleged","Number","Child Abuse and Neglect",-9999
"Ashford","0901501430",2013,"Physical Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Ashford","0901501430",2013,"Physical Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Ashford","0901501430",2013,"Physical Neglect","Alleged","Number","Child Abuse and Neglect",68
"Ashford","0901501430",2013,"Physical Neglect","Substantiated","Number","Child Abuse and Neglect",14
"Ashford","0901501430",2013,"Physical Neglect","Substantiated","Rate","Child Abuse and Neglect",20.59
"Ashford","0901501430",2013,"Sexual Abuse","Alleged","Number","Child Abuse and Neglect",-9999
"Ashford","0901501430",2013,"Sexual Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
